"iso3c","year","country","cov","gen","gdp","pop","pop_i","gdp_i","cov_i","gen_i"
"SWE",1324,"country.name",NA,NA,1315,NA,497.2,1315,NA,NA
"SWE",1325,"country.name",NA,NA,1433,NA,497.5,1433,NA,NA
"SWE",1326,"country.name",NA,NA,1561,NA,497.8,1561,NA,NA
"SWE",1327,"country.name",NA,NA,1729,NA,498.1,1729,NA,NA
"SWE",1328,"country.name",NA,NA,1918,NA,498.4,1918,NA,NA
"SWE",1329,"country.name",NA,NA,2040,NA,498.7,2040,NA,NA
"SWE",1330,"country.name",NA,NA,1683,NA,499,1683,NA,NA
"SWE",1331,"country.name",NA,NA,1486,NA,499.3,1486,NA,NA
"SWE",1332,"country.name",NA,NA,1439,NA,499.6,1439,NA,NA
"SWE",1333,"country.name",NA,NA,1342,NA,499.9,1342,NA,NA
"SWE",1334,"country.name",NA,NA,1371,NA,500.2,1371,NA,NA
"SWE",1335,"country.name",NA,NA,1398,NA,500.5,1398,NA,NA
"SWE",1336,"country.name",NA,NA,1431,NA,500.8,1431,NA,NA
"SWE",1337,"country.name",NA,NA,1465,NA,501.1,1465,NA,NA
"SWE",1338,"country.name",NA,NA,1495,NA,501.4,1495,NA,NA
"SWE",1339,"country.name",NA,NA,1522,NA,501.7,1522,NA,NA
"SWE",1340,"country.name",NA,NA,1490,NA,502,1490,NA,NA
"SWE",1341,"country.name",NA,NA,1460,NA,502.3,1460,NA,NA
"SWE",1342,"country.name",NA,NA,1430,NA,502.6,1430,NA,NA
"SWE",1343,"country.name",NA,NA,1384,NA,502.9,1384,NA,NA
"SWE",1344,"country.name",NA,NA,1344,NA,503.2,1344,NA,NA
"SWE",1345,"country.name",NA,NA,1299,NA,503.5,1299,NA,NA
"SWE",1346,"country.name",NA,NA,1258,NA,503.8,1258,NA,NA
"SWE",1347,"country.name",NA,NA,1272,NA,504.1,1272,NA,NA
"SWE",1348,"country.name",NA,NA,1290,NA,504.4,1290,NA,NA
"SWE",1349,"country.name",NA,NA,1305,NA,504.7,1305,NA,NA
"SWE",1350,"country.name",NA,NA,1323,NA,505,1323,NA,NA
"SWE",1351,"country.name",NA,NA,1275,NA,505.3,1275,NA,NA
"SWE",1352,"country.name",NA,NA,1226,NA,505.6,1226,NA,NA
"SWE",1353,"country.name",NA,NA,1181,NA,505.9,1181,NA,NA
"SWE",1354,"country.name",NA,NA,1149,NA,506.2,1149,NA,NA
"SWE",1355,"country.name",NA,NA,1100,NA,506.5,1100,NA,NA
"SWE",1356,"country.name",NA,NA,1074,NA,506.8,1074,NA,NA
"SWE",1357,"country.name",NA,NA,1124,NA,507.1,1124,NA,NA
"SWE",1358,"country.name",NA,NA,1186,NA,507.4,1186,NA,NA
"SWE",1359,"country.name",NA,NA,1246,NA,507.7,1246,NA,NA
"SWE",1360,"country.name",NA,NA,1318,NA,508,1318,NA,NA
"SWE",1361,"country.name",NA,NA,1393,NA,508.3,1393,NA,NA
"SWE",1362,"country.name",NA,NA,1471,NA,508.6,1471,NA,NA
"SWE",1363,"country.name",NA,NA,1510,NA,508.9,1510,NA,NA
"SWE",1364,"country.name",NA,NA,1535,NA,509.2,1535,NA,NA
"SWE",1365,"country.name",NA,NA,1564,NA,509.5,1564,NA,NA
"SWE",1366,"country.name",NA,NA,1605,NA,509.8,1605,NA,NA
"SWE",1367,"country.name",NA,NA,1651,NA,510.1,1651,NA,NA
"SWE",1368,"country.name",NA,NA,1688,NA,510.4,1688,NA,NA
"SWE",1369,"country.name",NA,NA,1720,NA,510.7,1720,NA,NA
"SWE",1370,"country.name",NA,NA,1709,NA,511,1709,NA,NA
"SWE",1371,"country.name",NA,NA,1656,NA,511.3,1656,NA,NA
"SWE",1372,"country.name",NA,NA,1618,NA,511.6,1618,NA,NA
"SWE",1373,"country.name",NA,NA,1596,NA,511.9,1596,NA,NA
"SWE",1374,"country.name",NA,NA,1575,NA,512.2,1575,NA,NA
"SWE",1375,"country.name",NA,NA,1557,NA,512.5,1557,NA,NA
"SWE",1376,"country.name",NA,NA,1541,NA,512.8,1541,NA,NA
"SWE",1377,"country.name",NA,NA,1530,NA,513.1,1530,NA,NA
"SWE",1378,"country.name",NA,NA,1519,NA,513.4,1519,NA,NA
"SWE",1379,"country.name",NA,NA,1508,NA,513.7,1508,NA,NA
"SWE",1380,"country.name",NA,NA,1503,NA,514,1503,NA,NA
"SWE",1381,"country.name",NA,NA,1492,NA,514.3,1492,NA,NA
"SWE",1382,"country.name",NA,NA,1562,NA,514.6,1562,NA,NA
"SWE",1383,"country.name",NA,NA,1559,NA,514.9,1559,NA,NA
"SWE",1384,"country.name",NA,NA,1551,NA,515.2,1551,NA,NA
"SWE",1385,"country.name",NA,NA,1546,NA,515.5,1546,NA,NA
"SWE",1386,"country.name",NA,NA,1470,NA,515.8,1470,NA,NA
"SWE",1387,"country.name",NA,NA,1462,NA,516.1,1462,NA,NA
"SWE",1388,"country.name",NA,NA,1455,NA,516.4,1455,NA,NA
"SWE",1389,"country.name",NA,NA,1466,NA,516.7,1466,NA,NA
"SWE",1390,"country.name",NA,NA,1482,NA,517,1482,NA,NA
"SWE",1391,"country.name",NA,NA,1494,NA,517.3,1494,NA,NA
"SWE",1392,"country.name",NA,NA,1506,NA,517.6,1506,NA,NA
"SWE",1393,"country.name",NA,NA,1519,NA,517.9,1519,NA,NA
"SWE",1394,"country.name",NA,NA,1533,NA,518.2,1533,NA,NA
"SWE",1395,"country.name",NA,NA,1545,NA,518.5,1545,NA,NA
"SWE",1396,"country.name",NA,NA,1564,NA,518.8,1564,NA,NA
"SWE",1397,"country.name",NA,NA,1524,NA,519.1,1524,NA,NA
"SWE",1398,"country.name",NA,NA,1537,NA,519.4,1537,NA,NA
"SWE",1399,"country.name",NA,NA,1548,NA,519.7,1548,NA,NA
"SWE",1400,"country.name",NA,NA,1543,NA,520,1543,NA,NA
"SWE",1401,"country.name",NA,NA,1540,NA,520.3,1540,NA,NA
"SWE",1402,"country.name",NA,NA,1537,NA,520.6,1537,NA,NA
"SWE",1403,"country.name",NA,NA,1530,NA,520.9,1530,NA,NA
"SWE",1404,"country.name",NA,NA,1524,NA,521.2,1524,NA,NA
"SWE",1405,"country.name",NA,NA,1514,NA,521.5,1514,NA,NA
"SWE",1406,"country.name",NA,NA,1510,NA,521.8,1510,NA,NA
"SWE",1407,"country.name",NA,NA,1508,NA,522.1,1508,NA,NA
"SWE",1408,"country.name",NA,NA,1503,NA,522.4,1503,NA,NA
"SWE",1409,"country.name",NA,NA,1498,NA,522.7,1498,NA,NA
"SWE",1410,"country.name",NA,NA,1498,NA,523,1498,NA,NA
"SWE",1411,"country.name",NA,NA,1500,NA,523.3,1500,NA,NA
"SWE",1412,"country.name",NA,NA,1503,NA,523.6,1503,NA,NA
"SWE",1413,"country.name",NA,NA,1511,NA,523.9,1511,NA,NA
"SWE",1414,"country.name",NA,NA,1519,NA,524.2,1519,NA,NA
"SWE",1415,"country.name",NA,NA,1517,NA,524.5,1517,NA,NA
"SWE",1416,"country.name",NA,NA,1524,NA,524.8,1524,NA,NA
"SWE",1417,"country.name",NA,NA,1618,NA,525.1,1618,NA,NA
"SWE",1418,"country.name",NA,NA,1358,NA,525.4,1358,NA,NA
"SWE",1419,"country.name",NA,NA,1390,NA,525.7,1390,NA,NA
"SWE",1420,"country.name",NA,NA,1360,NA,526,1360,NA,NA
"SWE",1421,"country.name",NA,NA,1363,NA,526.3,1363,NA,NA
"SWE",1422,"country.name",NA,NA,1393,NA,526.6,1393,NA,NA
"SWE",1423,"country.name",NA,NA,1452,NA,526.9,1452,NA,NA
"SWE",1424,"country.name",NA,NA,1361,NA,527.2,1361,NA,NA
"SWE",1425,"country.name",NA,NA,1525,NA,527.5,1525,NA,NA
"SWE",1426,"country.name",NA,NA,1454,NA,527.8,1454,NA,NA
"SWE",1427,"country.name",NA,NA,1443,NA,528.1,1443,NA,NA
"SWE",1428,"country.name",NA,NA,1415,NA,528.4,1415,NA,NA
"SWE",1429,"country.name",NA,NA,1441,NA,528.7,1441,NA,NA
"SWE",1430,"country.name",NA,NA,1486,NA,529,1486,NA,NA
"SWE",1431,"country.name",NA,NA,1376,NA,529.3,1376,NA,NA
"SWE",1432,"country.name",NA,NA,1352,NA,529.6,1352,NA,NA
"SWE",1433,"country.name",NA,NA,1328,NA,529.9,1328,NA,NA
"SWE",1434,"country.name",NA,NA,1326,NA,530.2,1326,NA,NA
"SWE",1435,"country.name",NA,NA,1242,NA,530.5,1242,NA,NA
"SWE",1436,"country.name",NA,NA,1208,NA,530.8,1208,NA,NA
"SWE",1437,"country.name",NA,NA,1211,NA,531.1,1211,NA,NA
"SWE",1438,"country.name",NA,NA,1272,NA,531.4,1272,NA,NA
"SWE",1439,"country.name",NA,NA,1272,NA,531.7,1272,NA,NA
"SWE",1440,"country.name",NA,NA,1248,NA,532,1248,NA,NA
"SWE",1441,"country.name",NA,NA,1278,NA,532.3,1278,NA,NA
"SWE",1442,"country.name",NA,NA,1307,NA,532.6,1307,NA,NA
"SWE",1443,"country.name",NA,NA,1299,NA,532.9,1299,NA,NA
"SWE",1444,"country.name",NA,NA,1339,NA,533.2,1339,NA,NA
"SWE",1445,"country.name",NA,NA,1337,NA,533.5,1337,NA,NA
"SWE",1446,"country.name",NA,NA,1317,NA,533.8,1317,NA,NA
"SWE",1447,"country.name",NA,NA,1213,NA,534.1,1213,NA,NA
"SWE",1448,"country.name",NA,NA,1173,NA,534.4,1173,NA,NA
"SWE",1449,"country.name",NA,NA,1631,NA,534.7,1631,NA,NA
"SWE",1450,"country.name",NA,NA,1557,NA,535,1557,NA,NA
"SWE",1451,"country.name",NA,NA,1388,NA,535.3,1388,NA,NA
"SWE",1452,"country.name",NA,NA,1425,NA,535.6,1425,NA,NA
"SWE",1453,"country.name",NA,NA,1356,NA,535.9,1356,NA,NA
"SWE",1454,"country.name",NA,NA,1207,NA,536.2,1207,NA,NA
"SWE",1455,"country.name",NA,NA,1436,NA,536.5,1436,NA,NA
"SWE",1456,"country.name",NA,NA,2184,NA,536.8,2184,NA,NA
"SWE",1457,"country.name",NA,NA,2158,NA,537.1,2158,NA,NA
"SWE",1458,"country.name",NA,NA,1765,NA,537.4,1765,NA,NA
"SWE",1459,"country.name",NA,NA,1787,NA,537.7,1787,NA,NA
"SWE",1460,"country.name",NA,NA,1690,NA,538,1690,NA,NA
"SWE",1461,"country.name",NA,NA,1707,NA,538.3,1707,NA,NA
"SWE",1462,"country.name",NA,NA,1760,NA,538.6,1760,NA,NA
"SWE",1463,"country.name",NA,NA,1940,NA,538.9,1940,NA,NA
"SWE",1464,"country.name",NA,NA,1870,NA,539.2,1870,NA,NA
"SWE",1465,"country.name",NA,NA,1804,NA,539.5,1804,NA,NA
"SWE",1466,"country.name",NA,NA,1873,NA,539.8,1873,NA,NA
"SWE",1467,"country.name",NA,NA,1970,NA,540.1,1970,NA,NA
"SWE",1468,"country.name",NA,NA,2263,NA,540.4,2263,NA,NA
"SWE",1469,"country.name",NA,NA,1436,NA,540.7,1436,NA,NA
"SWE",1470,"country.name",NA,NA,1529,NA,541,1529,NA,NA
"SWE",1471,"country.name",NA,NA,1812,NA,541.3,1812,NA,NA
"SWE",1472,"country.name",NA,NA,1704,NA,541.6,1704,NA,NA
"SWE",1473,"country.name",NA,NA,1546,NA,541.9,1546,NA,NA
"SWE",1474,"country.name",NA,NA,1325,NA,542.2,1325,NA,NA
"SWE",1475,"country.name",NA,NA,1366,NA,542.5,1366,NA,NA
"SWE",1476,"country.name",NA,NA,1301,NA,542.8,1301,NA,NA
"SWE",1477,"country.name",NA,NA,1427,NA,543.1,1427,NA,NA
"SWE",1478,"country.name",NA,NA,1406,NA,543.4,1406,NA,NA
"SWE",1479,"country.name",NA,NA,1352,NA,543.7,1352,NA,NA
"SWE",1480,"country.name",NA,NA,1366,NA,544,1366,NA,NA
"SWE",1481,"country.name",NA,NA,1588,NA,544.3,1588,NA,NA
"SWE",1482,"country.name",NA,NA,1674,NA,544.6,1674,NA,NA
"SWE",1483,"country.name",NA,NA,1661,NA,544.9,1661,NA,NA
"SWE",1484,"country.name",NA,NA,1661,NA,545.2,1661,NA,NA
"SWE",1485,"country.name",NA,NA,1663,NA,545.5,1663,NA,NA
"SWE",1486,"country.name",NA,NA,1564,NA,545.8,1564,NA,NA
"SWE",1487,"country.name",NA,NA,1583,NA,546.1,1583,NA,NA
"SWE",1488,"country.name",NA,NA,1583,NA,546.4,1583,NA,NA
"SWE",1489,"country.name",NA,NA,1604,NA,546.7,1604,NA,NA
"SWE",1490,"country.name",NA,NA,1503,NA,547,1503,NA,NA
"SWE",1491,"country.name",NA,NA,1723,NA,547.3,1723,NA,NA
"SWE",1492,"country.name",NA,NA,1777,NA,547.6,1777,NA,NA
"SWE",1493,"country.name",NA,NA,1804,NA,547.9,1804,NA,NA
"SWE",1494,"country.name",NA,NA,1502,NA,548.2,1502,NA,NA
"SWE",1495,"country.name",NA,NA,1460,NA,548.5,1460,NA,NA
"SWE",1496,"country.name",NA,NA,1430,NA,548.8,1430,NA,NA
"SWE",1497,"country.name",NA,NA,1393,NA,549.1,1393,NA,NA
"SWE",1498,"country.name",NA,NA,1374,NA,549.4,1374,NA,NA
"SWE",1499,"country.name",NA,NA,1417,NA,549.7,1417,NA,NA
"SWE",1500,"country.name",NA,NA,1760,550,550,1760,NA,NA
"SWE",1501,"country.name",NA,NA,1828,NA,552.1,1828,NA,NA
"SWE",1502,"country.name",NA,NA,1643,NA,554.2,1643,NA,NA
"SWE",1503,"country.name",NA,NA,1478,NA,556.3,1478,NA,NA
"SWE",1504,"country.name",NA,NA,2144,NA,558.4,2144,NA,NA
"SWE",1505,"country.name",NA,NA,1819,NA,560.5,1819,NA,NA
"SWE",1506,"country.name",NA,NA,1980,NA,562.6,1980,NA,NA
"SWE",1507,"country.name",NA,NA,1785,NA,564.7,1785,NA,NA
"SWE",1508,"country.name",NA,NA,2267,NA,566.8,2267,NA,NA
"SWE",1509,"country.name",NA,NA,2570,NA,568.9,2570,NA,NA
"SWE",1510,"country.name",NA,NA,2255,NA,571,2255,NA,NA
"SWE",1511,"country.name",NA,NA,2225,NA,573.1,2225,NA,NA
"SWE",1512,"country.name",NA,NA,1986,NA,575.2,1986,NA,NA
"SWE",1513,"country.name",NA,NA,2037,NA,577.3,2037,NA,NA
"SWE",1514,"country.name",NA,NA,1728,NA,579.4,1728,NA,NA
"SWE",1515,"country.name",NA,NA,1779,NA,581.5,1779,NA,NA
"SWE",1516,"country.name",NA,NA,1710,NA,583.6,1710,NA,NA
"SWE",1517,"country.name",NA,NA,1946,NA,585.7,1946,NA,NA
"SWE",1518,"country.name",NA,NA,1819,NA,587.8,1819,NA,NA
"SWE",1519,"country.name",NA,NA,2267,NA,589.9,2267,NA,NA
"SWE",1520,"country.name",NA,NA,2418,NA,592,2418,NA,NA
"SWE",1521,"country.name",NA,NA,2192,NA,594.1,2192,NA,NA
"SWE",1522,"country.name",NA,NA,2251,NA,596.2,2251,NA,NA
"SWE",1523,"country.name",NA,NA,2181,NA,598.3,2181,NA,NA
"SWE",1524,"country.name",NA,NA,1315,NA,600.4,1315,NA,NA
"SWE",1525,"country.name",NA,NA,1532,NA,602.5,1532,NA,NA
"SWE",1526,"country.name",NA,NA,1519,NA,604.6,1519,NA,NA
"SWE",1527,"country.name",NA,NA,1812,NA,606.7,1812,NA,NA
"SWE",1528,"country.name",NA,NA,1938,NA,608.8,1938,NA,NA
"SWE",1529,"country.name",NA,NA,1765,NA,610.9,1765,NA,NA
"SWE",1530,"country.name",NA,NA,1561,NA,613,1561,NA,NA
"SWE",1531,"country.name",NA,NA,1686,NA,615.1,1686,NA,NA
"SWE",1532,"country.name",NA,NA,1798,NA,617.2,1798,NA,NA
"SWE",1533,"country.name",NA,NA,1479,NA,619.3,1479,NA,NA
"SWE",1534,"country.name",NA,NA,1490,NA,621.4,1490,NA,NA
"SWE",1535,"country.name",NA,NA,1403,NA,623.5,1403,NA,NA
"SWE",1536,"country.name",NA,NA,1511,NA,625.6,1511,NA,NA
"SWE",1537,"country.name",NA,NA,1551,NA,627.7,1551,NA,NA
"SWE",1538,"country.name",NA,NA,1583,NA,629.8,1583,NA,NA
"SWE",1539,"country.name",NA,NA,1302,NA,631.9,1302,NA,NA
"SWE",1540,"country.name",NA,NA,1412,NA,634,1412,NA,NA
"SWE",1541,"country.name",NA,NA,1269,NA,636.1,1269,NA,NA
"SWE",1542,"country.name",NA,NA,1390,NA,638.2,1390,NA,NA
"SWE",1543,"country.name",NA,NA,1519,NA,640.3,1519,NA,NA
"SWE",1544,"country.name",NA,NA,1530,NA,642.4,1530,NA,NA
"SWE",1545,"country.name",NA,NA,1572,NA,644.5,1572,NA,NA
"SWE",1546,"country.name",NA,NA,1592,NA,646.6,1592,NA,NA
"SWE",1547,"country.name",NA,NA,1412,NA,648.7,1412,NA,NA
"SWE",1548,"country.name",NA,NA,1561,NA,650.8,1561,NA,NA
"SWE",1549,"country.name",NA,NA,1634,NA,652.9,1634,NA,NA
"SWE",1550,"country.name",NA,NA,1655,NA,655,1655,NA,NA
"SWE",1551,"country.name",NA,NA,1723,NA,657.1,1723,NA,NA
"SWE",1552,"country.name",NA,NA,1683,NA,659.2,1683,NA,NA
"SWE",1553,"country.name",NA,NA,1561,NA,661.3,1561,NA,NA
"SWE",1554,"country.name",NA,NA,1559,NA,663.4,1559,NA,NA
"SWE",1555,"country.name",NA,NA,1530,NA,665.5,1530,NA,NA
"SWE",1556,"country.name",NA,NA,1580,NA,667.6,1580,NA,NA
"SWE",1557,"country.name",NA,NA,1608,NA,669.7,1608,NA,NA
"SWE",1558,"country.name",NA,NA,1600,NA,671.8,1600,NA,NA
"SWE",1559,"country.name",NA,NA,1677,NA,673.9,1677,NA,NA
"SWE",1560,"country.name",NA,NA,1610,NA,676,1610,NA,NA
"SWE",1561,"country.name",NA,NA,1487,NA,678.1,1487,NA,NA
"SWE",1562,"country.name",NA,NA,1492,NA,680.2,1492,NA,NA
"SWE",1563,"country.name",NA,NA,1565,NA,682.3,1565,NA,NA
"SWE",1564,"country.name",NA,NA,1688,NA,684.4,1688,NA,NA
"SWE",1565,"country.name",NA,NA,1632,NA,686.5,1632,NA,NA
"SWE",1566,"country.name",NA,NA,1854,NA,688.6,1854,NA,NA
"SWE",1567,"country.name",NA,NA,1886,NA,690.7,1886,NA,NA
"SWE",1568,"country.name",NA,NA,1830,NA,692.8,1830,NA,NA
"SWE",1569,"country.name",NA,NA,1865,NA,694.9,1865,NA,NA
"SWE",1570,"country.name",NA,NA,1755,NA,697,1755,NA,NA
"SWE",1571,"country.name",NA,NA,1497,NA,699.1,1497,NA,NA
"SWE",1572,"country.name",NA,NA,1129,NA,701.2,1129,NA,NA
"SWE",1573,"country.name",NA,NA,1323,NA,703.3,1323,NA,NA
"SWE",1574,"country.name",NA,NA,1409,NA,705.4,1409,NA,NA
"SWE",1575,"country.name",NA,NA,1532,NA,707.5,1532,NA,NA
"SWE",1576,"country.name",NA,NA,1567,NA,709.6,1567,NA,NA
"SWE",1577,"country.name",NA,NA,1508,NA,711.7,1508,NA,NA
"SWE",1578,"country.name",NA,NA,1500,NA,713.8,1500,NA,NA
"SWE",1579,"country.name",NA,NA,1511,NA,715.9,1511,NA,NA
"SWE",1580,"country.name",NA,NA,1478,NA,718,1478,NA,NA
"SWE",1581,"country.name",NA,NA,1349,NA,720.1,1349,NA,NA
"SWE",1582,"country.name",NA,NA,1578,NA,722.2,1578,NA,NA
"SWE",1583,"country.name",NA,NA,1568,NA,724.3,1568,NA,NA
"SWE",1584,"country.name",NA,NA,1529,NA,726.4,1529,NA,NA
"SWE",1585,"country.name",NA,NA,1554,NA,728.5,1554,NA,NA
"SWE",1586,"country.name",NA,NA,1502,NA,730.6,1502,NA,NA
"SWE",1587,"country.name",NA,NA,1419,NA,732.7,1419,NA,NA
"SWE",1588,"country.name",NA,NA,1411,NA,734.8,1411,NA,NA
"SWE",1589,"country.name",NA,NA,1344,NA,736.9,1344,NA,NA
"SWE",1590,"country.name",NA,NA,1510,NA,739,1510,NA,NA
"SWE",1591,"country.name",NA,NA,1557,NA,741.1,1557,NA,NA
"SWE",1592,"country.name",NA,NA,1305,NA,743.2,1305,NA,NA
"SWE",1593,"country.name",NA,NA,1495,NA,745.3,1495,NA,NA
"SWE",1594,"country.name",NA,NA,1423,NA,747.4,1423,NA,NA
"SWE",1595,"country.name",NA,NA,1629,NA,749.5,1629,NA,NA
"SWE",1596,"country.name",NA,NA,1462,NA,751.6,1462,NA,NA
"SWE",1597,"country.name",NA,NA,1202,NA,753.7,1202,NA,NA
"SWE",1598,"country.name",NA,NA,1130,NA,755.8,1130,NA,NA
"SWE",1599,"country.name",NA,NA,1270,NA,757.9,1270,NA,NA
"SWE",1600,"country.name",NA,NA,1258,760,760,1258,NA,NA
"SWE",1601,"country.name",NA,NA,1436,NA,765,1436,NA,NA
"SWE",1602,"country.name",NA,NA,1242,NA,770,1242,NA,NA
"SWE",1603,"country.name",NA,NA,1266,NA,775,1266,NA,NA
"SWE",1604,"country.name",NA,NA,1376,NA,780,1376,NA,NA
"SWE",1605,"country.name",NA,NA,1329,NA,785,1329,NA,NA
"SWE",1606,"country.name",NA,NA,1363,NA,790,1363,NA,NA
"SWE",1607,"country.name",NA,NA,1427,NA,795,1427,NA,NA
"SWE",1608,"country.name",NA,NA,1412,NA,800,1412,NA,NA
"SWE",1609,"country.name",NA,NA,1519,NA,805,1519,NA,NA
"SWE",1610,"country.name",NA,NA,1486,NA,810,1486,NA,NA
"SWE",1611,"country.name",NA,NA,1513,NA,815,1513,NA,NA
"SWE",1612,"country.name",NA,NA,1686,NA,820,1686,NA,NA
"SWE",1613,"country.name",NA,NA,1564,NA,825,1564,NA,NA
"SWE",1614,"country.name",NA,NA,1425,NA,830,1425,NA,NA
"SWE",1615,"country.name",NA,NA,1494,NA,835,1494,NA,NA
"SWE",1616,"country.name",NA,NA,1462,NA,840,1462,NA,NA
"SWE",1617,"country.name",NA,NA,1447,NA,845,1447,NA,NA
"SWE",1618,"country.name",NA,NA,1664,NA,850,1664,NA,NA
"SWE",1619,"country.name",NA,NA,1519,NA,855,1519,NA,NA
"SWE",1620,"country.name",NA,NA,1623,NA,860,1623,NA,NA
"SWE",1621,"country.name",NA,NA,1865,NA,865,1865,NA,NA
"SWE",1622,"country.name",NA,NA,1739,NA,870,1739,NA,NA
"SWE",1623,"country.name",NA,NA,1454,NA,875,1454,NA,NA
"SWE",1624,"country.name",NA,NA,1455,NA,880,1455,NA,NA
"SWE",1625,"country.name",NA,NA,1449,NA,885,1449,NA,NA
"SWE",1626,"country.name",NA,NA,1527,NA,890,1527,NA,NA
"SWE",1627,"country.name",NA,NA,1505,NA,895,1505,NA,NA
"SWE",1628,"country.name",NA,NA,1420,NA,900,1420,NA,NA
"SWE",1629,"country.name",NA,NA,1385,NA,905,1385,NA,NA
"SWE",1630,"country.name",NA,NA,1423,NA,910,1423,NA,NA
"SWE",1631,"country.name",NA,NA,1597,NA,915,1597,NA,NA
"SWE",1632,"country.name",NA,NA,1605,NA,920,1605,NA,NA
"SWE",1633,"country.name",NA,NA,1554,NA,925,1554,NA,NA
"SWE",1634,"country.name",NA,NA,1505,NA,930,1505,NA,NA
"SWE",1635,"country.name",NA,NA,1629,NA,935,1629,NA,NA
"SWE",1636,"country.name",NA,NA,1780,NA,940,1780,NA,NA
"SWE",1637,"country.name",NA,NA,1773,NA,945,1773,NA,NA
"SWE",1638,"country.name",NA,NA,1701,NA,950,1701,NA,NA
"SWE",1639,"country.name",NA,NA,1677,NA,955,1677,NA,NA
"SWE",1640,"country.name",NA,NA,1701,NA,960,1701,NA,NA
"SWE",1641,"country.name",NA,NA,1602,NA,965,1602,NA,NA
"SWE",1642,"country.name",NA,NA,1615,NA,970,1615,NA,NA
"SWE",1643,"country.name",NA,NA,1670,NA,975,1670,NA,NA
"SWE",1644,"country.name",NA,NA,1760,NA,980,1760,NA,NA
"SWE",1645,"country.name",NA,NA,1749,NA,985,1749,NA,NA
"SWE",1646,"country.name",NA,NA,1659,NA,990,1659,NA,NA
"SWE",1647,"country.name",NA,NA,1715,NA,995,1715,NA,NA
"SWE",1648,"country.name",NA,NA,1597,NA,1000,1597,NA,NA
"SWE",1649,"country.name",NA,NA,1479,NA,1005,1479,NA,NA
"SWE",1650,"country.name",NA,NA,1388,NA,1010,1388,NA,NA
"SWE",1651,"country.name",NA,NA,1398,NA,1015,1398,NA,NA
"SWE",1652,"country.name",NA,NA,1465,NA,1020,1465,NA,NA
"SWE",1653,"country.name",NA,NA,1878,NA,1025,1878,NA,NA
"SWE",1654,"country.name",NA,NA,1977,NA,1030,1977,NA,NA
"SWE",1655,"country.name",NA,NA,2080,NA,1035,2080,NA,NA
"SWE",1656,"country.name",NA,NA,1863,NA,1040,1863,NA,NA
"SWE",1657,"country.name",NA,NA,1715,NA,1045,1715,NA,NA
"SWE",1658,"country.name",NA,NA,1819,NA,1050,1819,NA,NA
"SWE",1659,"country.name",NA,NA,1753,NA,1055,1753,NA,NA
"SWE",1660,"country.name",NA,NA,1726,NA,1060,1726,NA,NA
"SWE",1661,"country.name",NA,NA,1645,NA,1065,1645,NA,NA
"SWE",1662,"country.name",NA,NA,1712,NA,1070,1712,NA,NA
"SWE",1663,"country.name",NA,NA,1639,NA,1075,1639,NA,NA
"SWE",1664,"country.name",NA,NA,1650,NA,1080,1650,NA,NA
"SWE",1665,"country.name",NA,NA,1717,NA,1085,1717,NA,NA
"SWE",1666,"country.name",NA,NA,1717,NA,1090,1717,NA,NA
"SWE",1667,"country.name",NA,NA,1734,NA,1095,1734,NA,NA
"SWE",1668,"country.name",NA,NA,1761,NA,1100,1761,NA,NA
"SWE",1669,"country.name",NA,NA,1835,NA,1105,1835,NA,NA
"SWE",1670,"country.name",NA,NA,1838,NA,1110,1838,NA,NA
"SWE",1671,"country.name",NA,NA,1831,NA,1115,1831,NA,NA
"SWE",1672,"country.name",NA,NA,1664,NA,1120,1664,NA,NA
"SWE",1673,"country.name",NA,NA,1637,NA,1125,1637,NA,NA
"SWE",1674,"country.name",NA,NA,1750,NA,1130,1750,NA,NA
"SWE",1675,"country.name",NA,NA,1753,NA,1135,1753,NA,NA
"SWE",1676,"country.name",NA,NA,1820,NA,1140,1820,NA,NA
"SWE",1677,"country.name",NA,NA,1760,NA,1145,1760,NA,NA
"SWE",1678,"country.name",NA,NA,1744,NA,1150,1744,NA,NA
"SWE",1679,"country.name",NA,NA,1779,NA,1155,1779,NA,NA
"SWE",1680,"country.name",NA,NA,1876,NA,1160,1876,NA,NA
"SWE",1681,"country.name",NA,NA,1852,NA,1165,1852,NA,NA
"SWE",1682,"country.name",NA,NA,1867,NA,1170,1867,NA,NA
"SWE",1683,"country.name",NA,NA,1798,NA,1175,1798,NA,NA
"SWE",1684,"country.name",NA,NA,1602,NA,1180,1602,NA,NA
"SWE",1685,"country.name",NA,NA,1752,NA,1185,1752,NA,NA
"SWE",1686,"country.name",NA,NA,1886,NA,1190,1886,NA,NA
"SWE",1687,"country.name",NA,NA,1811,NA,1195,1811,NA,NA
"SWE",1688,"country.name",NA,NA,1803,NA,1200,1803,NA,NA
"SWE",1689,"country.name",NA,NA,1870,NA,1205,1870,NA,NA
"SWE",1690,"country.name",NA,NA,1881,NA,1210,1881,NA,NA
"SWE",1691,"country.name",NA,NA,1980,NA,1215,1980,NA,NA
"SWE",1692,"country.name",NA,NA,1938,NA,1220,1938,NA,NA
"SWE",1693,"country.name",NA,NA,1685,NA,1225,1685,NA,NA
"SWE",1694,"country.name",NA,NA,1742,NA,1230,1742,NA,NA
"SWE",1695,"country.name",NA,NA,1691,NA,1235,1691,NA,NA
